((100000,(9.375e-2,0.65625),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(2.8292782170575776,2.851512032173072,2.873745847288566),(2.8745028325309123,2.897672440268631,2.9208420480063495),(2.8881832580176985,2.911731221082841,2.9352791841479835),(1.0150731336646954,1.0161739611465994,1.0172747886285034),(1.020146533626435,1.0210886148031395,1.022030695979844))
((100000,(9.375e-2,0.65625),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(2.8122666347776244,2.8358079553773052,2.859349275976986),(2.840150502905074,2.8648343160358034,2.889518129166533),(2.848695548311308,2.87320615757678,2.8977167668422523),(1.0092370677508433,1.0101998387397528,1.0111626097286623),(1.0124293051283648,1.0131623497397657,1.0138953943511666))
((100000,(0.103125,0.7218749999999999),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(4.199408938883815,4.244059777673641,4.288710616463467),(4.478307144337602,4.526695842638168,4.575084540938734),(4.478307144337602,4.526695842638168,4.575084540938734),(1.0647412589340004,1.0665901946872007,1.068439130440401),(1.0647412589340004,1.0665901946872007,1.068439130440401))
((100000,(0.103125,0.7218749999999999),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(4.285099223654367,4.332968853146113,4.380838482637859),(4.487347576828566,4.538358350015188,4.58936912320181),(4.507865133256034,4.559183911013233,4.610502688770431),(1.0452048410756571,1.0474026421953972,1.0496004433151374),(1.0500948956688,1.0522037909370696,1.0543126862053391))
((100000,(0.103125,0.7218749999999999),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(4.349887148191638,4.400178793105101,4.450470438018564),(4.50484479349387,4.558649604148427,4.6124544148029845),(4.541761342664978,4.594813053045353,4.647864763425728),(1.0341004045803712,1.0359713871489349,1.0378423697174985),(1.042235412728335,1.044243141982262,1.0462508712361889))
((100000,(0.103125,0.7218749999999999),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(4.351841012794528,4.401214140345614,4.450587267896699),(4.447888716638942,4.499582077611181,4.55127543858342),(4.476684898643134,4.529253317593657,4.58182173654418),(1.0206156751371327,1.0223268416295992,1.0240380081220657),(1.0275324190885269,1.0290406793454427,1.0305489396023586))
((100000,(0.103125,0.7218749999999999),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(4.3529128989398265,4.4128353334710075,4.472757768002189),(4.410089254760673,4.472547663048135,4.535006071335597),(4.428746291524446,4.490406802999871,4.5520673144752966),(1.012100998659527,1.0134608700826815,1.014820741505836),(1.0165654351506705,1.0175547634179203,1.01854409168517))
((100000,(0.1171875,0.8203125),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(11.027981183485634,11.3486846380554,11.669388092625164),(12.049453157279975,12.39547083697603,12.741488516672083),(12.049453157279975,12.39547083697603,12.741488516672083),(1.088637687289374,1.092431153607846,1.096224619926318),(1.088637687289374,1.092431153607846,1.096224619926318))
((100000,(0.1171875,0.8203125),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(11.647197561247125,11.980502006472614,12.313806451698103),(12.504980084952603,12.86826025431678,13.231540423680958),(12.610908426307873,12.979671722769202,13.348435019230532),(1.0701328657482039,1.0740550106443958,1.0779771555405877),(1.0794377368896237,1.083262130493324,1.0870865240970244))
((100000,(0.1171875,0.8203125),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(12.523973759790927,12.891189784586626,13.258405809382324),(13.22699413413155,13.634175127779358,14.041356121427166),(13.492432512471117,13.916881934639969,14.341331356808821),(1.0536365649948545,1.0571203572095238,1.0606041494241931),(1.0745802150265282,1.0787899931894067,1.0829997713522852))
((100000,(0.1171875,0.8203125),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(13.031810102854122,13.458560611255308,13.885311119656494),(13.539752633993597,13.996554779346198,14.453356924698799),(13.840057111076922,14.321408717910714,14.802760324744506),(1.0360807834210888,1.0396258414905128,1.043170899559937),(1.0597953800156457,1.0632568430994382,1.0667183061832308))
((100000,(0.1171875,0.8203125),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(13.070609230127985,13.557472203415037,14.044335176702088),(13.468182507398392,13.982301814494798,14.496421121591204),(13.627679323443958,14.156787755905341,14.685896188366725),(1.027978689967544,1.0309147418099438,1.0338507936523436),(1.0409586681573502,1.0434831400790243,1.0460076120006985))
((100000,(0.12109375,0.84765625),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(18.201149737183073,19.061511350767532,19.92187296435199),(19.93192522724648,20.8447487621696,21.75757229709272),(19.93192522724648,20.8447487621696,21.75757229709272),(1.0899090312577246,1.0944405666391488,1.098972102020573),(1.0899090312577246,1.0944405666391488,1.098972102020573))
((100000,(0.12109375,0.84765625),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(20.058576556137833,21.133064706869824,22.207552857601815),(21.604060978549207,22.75562537150331,23.907189764457414),(21.951328767760657,23.12847765827654,24.305626548792425),(1.0728362921317336,1.0772259141695213,1.081615536207309),(1.0905442367995886,1.094516074121773,1.0984879114439574))
((100000,(0.12109375,0.84765625),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(23.00485028890095,24.30817303314978,25.611495777398613),(24.523734881048878,25.93644738975273,27.34915989845658),(25.41818688268732,26.93354036849779,28.448893854308263),(1.062305333188477,1.0665297552745436,1.0707541773606102),(1.1006580047786032,1.1063043635150782,1.1119507222515532))
((100000,(0.12109375,0.84765625),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(24.28296739161449,25.628745239299707,26.974523086984924),(25.47569854221172,26.9264149853741,28.377131428536483),(26.51242211661405,28.065816727111805,29.61921133760956),(1.0448099203097452,1.0497652774921025,1.0547206346744598),(1.086824036504836,1.0931280119912197,1.0994319874776033))
((100000,(0.12109375,0.84765625),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(24.54327847143038,26.392631980173785,28.24198548891719),(25.59350988655538,27.60102074149618,29.608531596436976),(26.298333794289874,28.46359705919068,30.628860324091484),(1.0385622255213136,1.0436430301753583,1.048723834829403),(1.0682846899451917,1.0738479229398314,1.0794111559344712))
((100000,(0.125,0.375),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(0.9416461827693807,0.9455707507866968,0.9494953188040129),(0.9765655022408921,0.9807091926206838,0.9848528830004755),(0.9765655022408921,0.9807091926206838,0.9848528830004755),(1.0362364666950383,1.0371622318797822,1.038087997064526),(1.0362364666950383,1.0371622318797822,1.038087997064526))
((100000,(0.125,0.375),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(0.9422405128207675,0.9456548887813222,0.9490692647418769),(0.9683427893564306,0.9719798576445425,0.9756169259326545),(0.9720405917111433,0.9756651832636315,0.9792897748161197),(1.0270341969302974,1.0278349072400395,1.0286356175497815),(1.0308546354068369,1.0317346136013266,1.0326145917958163))
((100000,(0.125,0.375),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(0.9422882374025935,0.945714384883524,0.9491405323644545),(0.9603012071463861,0.9640522709419822,0.9678033347375783),(0.9662594933960174,0.9699759994907323,0.9736925055854473),(1.0186164361224703,1.0193791009890008,1.0201417658555312),(1.0249890746170736,1.0256452520872814,1.0263014295574893))
((100000,(0.125,0.375),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(0.9397330567685775,0.9437260365623261,0.9477190163560747),(0.9513303935617442,0.9554222291790155,0.9595140647962869),(0.9570120149718384,0.9611728766648396,0.9653337383578409),(1.0117402579048915,1.012393433333893,1.0130466087628947),(1.0178694623254225,1.0184831934738632,1.0190969246223038))
((100000,(0.125,0.375),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(0.9320571681138468,0.9357732799179272,0.9394893917220077),(0.9390450004086883,0.9427939591432719,0.9465429178778555),(0.9428130761186472,0.946594915220959,0.9503767543232707),(1.0069880377025437,1.0075043163789834,1.008020595055423),(1.0111509996761783,1.011564233350911,1.0119774670256436))
((100000,(0.15625,0.46875),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(1.52361416724324,1.531550845537534,1.539487523831828),(1.6013349118817037,1.6101515734851015,1.6189682350884993),(1.6013349118817037,1.6101515734851015,1.6189682350884993),(1.0500224435937093,1.0513067212012812,1.052590998808853),(1.0500224435937093,1.0513067212012812,1.052590998808853))
((100000,(0.15625,0.46875),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(1.5304417495176512,1.5376649344628779,1.5448881194081046),(1.5896164644312964,1.5974612618293462,1.605306059227396),(1.5976417379433652,1.6054854150913773,1.6133290922393895),(1.037494355109883,1.0388855821403744,1.0402768091708658),(1.0427298103313405,1.0441057743742614,1.0454817384171824))
((100000,(0.15625,0.46875),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(1.532330841317825,1.5409504692177622,1.5495700971176996),(1.5736687359391566,1.5827151484529083,1.59176156096666),(1.58682890344497,1.5961425395073465,1.605456175569723),(1.0261595420984684,1.0270986347356825,1.0280377273728967),(1.0348724033595085,1.0358004956704923,1.036728587981476))
((100000,(0.15625,0.46875),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(1.5298475917972252,1.5380583900166718,1.5462691882361184),(1.5570574621152478,1.5656111321695898,1.5741648022239318),(1.5701199815794522,1.5788264368203457,1.5875328920612393),(1.016814905690805,1.0179125120689136,1.0190101184470224),(1.025500757562221,1.0264979498956424,1.0274951422290637))
((100000,(0.15625,0.46875),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(1.5192604977095845,1.5280117241359812,1.5367629505623779),(1.5352931741913938,1.5443323529230648,1.5533715316547358),(1.5439014584466557,1.5528441002943287,1.5617867421420017),(1.0099152336042423,1.0106738716412202,1.0114325096781982),(1.015729013882904,1.0162505647402045,1.016772115597505))
((100000,(0.1875,0.3125),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(0.9201016734768923,0.924120440980845,0.9281392084847977),(0.9588757060254433,0.9631515015285558,0.9674272970316683),(0.9588757060254433,0.9631515015285558,0.9674272970316683),(1.0412970415456146,1.0422359646914365,1.0431748878372584),(1.0412970415456146,1.0422359646914365,1.0431748878372584))
((100000,(0.1875,0.3125),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(0.9222408274467899,0.9256163937821402,0.9289919601174905),(0.9526866292666155,0.956442917678718,0.9601992060908205),(0.9584050725533553,0.9620786565274462,0.9657522405015371),(1.0323349806070858,1.0332934544529613,1.0342519282988367),(1.0384680290000776,1.0393882927655556,1.0403085565310335))
((100000,(0.1875,0.3125),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(0.9195753179809653,0.9233168384907257,0.927058359000486),(0.941442545892102,0.945413086238253,0.9493836265844041),(0.9505635687861336,0.9546497362859402,0.9587359037857468),(1.0232007053545222,1.02392564711648,1.0246505888784376),(1.0330164533097612,1.0339262168157983,1.0348359803218354))
((100000,(0.1875,0.3125),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(0.9121504244729384,0.9157237440297482,0.919297063586558),(0.926956887629558,0.9306851684261885,0.9344134492228191),(0.9361561187611644,0.9399485279388049,0.9437409371164454),(1.015651282143363,1.0163354826327406,1.0170196831221183),(1.0256413426633275,1.0264509433408864,1.0272605440184452))
((100000,(0.1875,0.3125),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(0.9027838377956559,0.906229002235302,0.9096741666749482),(0.911163871148545,0.9147721002474849,0.9183803293464248),(0.9177865256509199,0.9213393510058808,0.9248921763608418),(1.008829117164636,1.0094210715895788,1.0100130260145217),(1.016220720238382,1.0166721238354397,1.0171235274324975))
((100000,(0.1875,0.5625),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(2.5990218375604326,2.617644066126844,2.636266294693255),(2.778792327188309,2.7992178397668557,2.8196433523454023),(2.778792327188309,2.7992178397668557,2.8196433523454023),(1.0674160838353683,1.069369904855619,1.0713237258758694),(1.0674160838353683,1.069369904855619,1.0713237258758694))
((100000,(0.1875,0.5625),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(2.641991787459308,2.6622593967593984,2.682527006059489),(2.7811461886685804,2.8033568229390715,2.8255674572095626),(2.802032672916886,2.8247338278930445,2.847434982869203),(1.05106151037809,1.052986318217588,1.054911126057086),(1.05907241266418,1.0610002288285445,1.062928044992909))
((100000,(0.1875,0.5625),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(2.671565079933748,2.6930735676762327,2.7145820554187177),(2.774292581675052,2.797447417097152,2.820602252519252),(2.8119985121800783,2.835466494143932,2.8589344761077853),(1.0371057105860362,1.0387373781361517,1.0403690456862673),(1.0509935035485358,1.0528595945411885,1.0547256855338412))
((100000,(0.1875,0.5625),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(2.6779353851718053,2.698785857434033,2.719636329696261),(2.7495469338627183,2.772603022937622,2.795659112012526),(2.7814638249554187,2.8039500012330345,2.8264361775106503),(1.0257502865422887,1.027296499208972,1.0288427118756551),(1.0376827847310321,1.0389429395384275,1.040203094345823))
((100000,(0.1875,0.5625),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(2.6648554069299464,2.6869787233349762,2.709102039740006),(2.7091474437465872,2.7322303007101323,2.7553131576736773),(2.7304231297427184,2.7532910491435865,2.7761589685444545),(1.0157225686673694,1.0168218163514744,1.0179210640355794),(1.0238331026255192,1.0246747370583515,1.025516371491184))
((100000,(0.20625,0.6187499999999999),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(3.811594851479725,3.8480113795078563,3.8844279075359878),(4.11909607782122,4.158494653752408,4.197893229683596),(4.11909607782122,4.158494653752408,4.197893229683596),(1.0786854625159465,1.0807140734469107,1.082742684377875),(1.0786854625159465,1.0807140734469107,1.082742684377875))
((100000,(0.20625,0.6187499999999999),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(3.954492159871316,3.996913061907304,4.039333963943292),(4.202928517166161,4.249284220271331,4.295639923376502),(4.243093378716235,4.290749336300564,4.338405293884893),(1.0606452724849067,1.0631324764911092,1.0656196804973117),(1.0710885530899208,1.0734661793303408,1.0758438055707609))
((100000,(0.20625,0.6187499999999999),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(4.056210388668656,4.102626158055631,4.149041927442606),(4.252313670900983,4.30267431677388,4.353034962646777),(4.330685083085699,4.382290088795576,4.433895094505452),(1.0468155222736373,1.0487116594272294,1.0506077965808216),(1.0657532732903774,1.0681137752449046,1.0704742771994318))
((100000,(0.20625,0.6187499999999999),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(4.099107451340426,4.148852844157563,4.1985982369747),(4.241308566421156,4.295293695266399,4.349278824111642),(4.309719014854851,4.364813282578013,4.4199075503011755),(1.0332730368872711,1.0352141466034823,1.0371552563196935),(1.0499603626128164,1.0519622180271695,1.0539640734415225))
((100000,(0.20625,0.6187499999999999),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(4.090158982895398,4.139776947967978,4.189394913040559),(4.18770639469617,4.240105225303782,4.292504055911393),(4.22793908302272,4.280506460516164,4.333073838009607),(1.0223653251041436,1.0241899047443397,1.0260144843845358),(1.0325516264367114,1.033953054331249,1.0353544822257865))
((100000,(0.234375,0.390625),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(1.4701434486140885,1.4790706045680437,1.487997760521999),(1.5529555354379663,1.562170486434289,1.5713854374306115),(1.5529555354379663,1.562170486434289,1.5713854374306115),(1.0549036078511356,1.0562101194959,1.0575166311406643),(1.0549036078511356,1.0562101194959,1.0575166311406643))
((100000,(0.234375,0.390625),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(1.4807219093953783,1.4881476508419083,1.4955733922884382),(1.5475247705088893,1.5557751305015342,1.564025490494179),(1.5609476285601,1.56916755918649,1.57738748981288),(1.0441378020808783,1.0454301981456648,1.0467225942104514),(1.053114460879827,1.0544357141646339,1.0557569674494407))
((100000,(0.234375,0.390625),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(1.4778239699433993,1.485129859928941,1.492435749914483),(1.5269937229636772,1.5347747657760817,1.5425558085884863),(1.5481095646121086,1.5562276574140665,1.5643457502160245),(1.032360004404288,1.0334245224147016,1.0344890404251152),(1.0466751870434658,1.0478588058318237,1.0490424246201815))
((100000,(0.234375,0.390625),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(1.4752408537197168,1.484099939916137,1.4929590261125572),(1.5092297531745542,1.5185154701939074,1.5278011872132606),(1.5303847247993334,1.5396296428924299,1.5488745609855263),(1.0222006716841927,1.0231831522179196,1.0241656327516464),(1.0364950429852866,1.037419204827865,1.0383433666704434))
((100000,(0.234375,0.390625),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(1.458815411877262,1.4664072966112998,1.4739991813453375),(1.4808408785596865,1.4886111424790114,1.4963814063983363),(1.4943845884952114,1.5022461788493668,1.5101077692035223),(1.0143290093643014,1.0151433012927804,1.0159575932212594),(1.0238102256721506,1.0244381367736262,1.0250660478751017))
((100000,(0.234375,0.703125),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(9.188535748967348,9.404134872588289,9.619733996209229),(9.980895196396556,10.20393485165559,10.426974506914625),(9.980895196396556,10.20393485165559,10.426974506914625),(1.0822552981539277,1.085538053713789,1.0888208092736504),(1.0822552981539277,1.085538053713789,1.0888208092736504))
((100000,(0.234375,0.703125),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(9.93976429869262,10.212919067868796,10.486073837044973),(10.67882262018263,10.974228441437694,11.269634262692756),(10.866413695217679,11.171642703547993,11.476871711878308),(1.0709370866930377,1.0745864444359172,1.0782358021787968),(1.089913666537951,1.093727089222286,1.0975405119066208))
((100000,(0.234375,0.703125),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(11.07310464842928,11.364656388778107,11.656208129126933),(11.783911360396644,12.10220293477671,12.420494509156775),(12.276528941185697,12.614831497081868,12.953134052978038),(1.061511633888074,1.0646794078988786,1.0678471819096833),(1.1058050305912122,1.1095660569804457,1.1133270833696793))
((100000,(0.234375,0.703125),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(11.620408721146594,11.977265741524942,12.33412276190329),(12.201530633640486,12.58302214525527,12.964513656870055),(12.788046325828637,13.207455744635942,13.626865163443247),(1.0472035525455134,1.050421176837857,1.0536388011302007),(1.097234145785258,1.1019680998098373,1.1067020538344168))
((100000,(0.234375,0.703125),Ac {_seed = 0, _numTasks = 16, _ageStart = Time 1.0, _sizeDmrl = Time 20.0}),(11.740434495420233,12.150788116543994,12.561141737667755),(12.25008248626844,12.689954470507587,13.129826454746734),(12.634160802728285,13.09461894242546,13.555077082122637),(1.040413928516824,1.0439480566811945,1.047482184845565),(1.0731953620744432,1.0769840569243707,1.0807727517742982))
((100000,(0.2421875,0.7265625),Ac {_seed = 0, _numTasks = 1, _ageStart = Time 1.0, _sizeDmrl = Time 1.25}),(14.222282918572137,14.778032443418315,15.333781968264493),(15.318399363876344,15.894114977465078,16.469830591053814),(15.318399363876344,15.894114977465078,16.469830591053814),(1.0733077436823293,1.076435511404944,1.0795632791275587),(1.0733077436823293,1.076435511404944,1.0795632791275587))
((100000,(0.2421875,0.7265625),Ac {_seed = 0, _numTasks = 2, _ageStart = Time 1.0, _sizeDmrl = Time 2.5}),(16.111629422369734,16.82174992923024,17.531870436090745),(17.226282916479246,17.970352607869597,18.714422299259947),(17.632489977365722,18.402531717260313,19.172573457154904),(1.0654824458628183,1.0690175842576255,1.0725527226524327),(1.0907810738178174,1.09439276555578,1.0980044572937424))
((100000,(0.2421875,0.7265625),Ac {_seed = 0, _numTasks = 4, _ageStart = Time 1.0, _sizeDmrl = Time 5.0}),(19.312312748488875,20.23884296576992,21.165373183050963),(20.484031957152332,21.456505002913648,22.428978048674963),(21.713734055811933,22.80523735825674,23.896740660701546),(1.0566663723971073,1.0604630421601402,1.0642597119231731),(1.1206707817869472,1.1253688798072288,1.1300669778275103))
((100000,(0.2421875,0.7265625),Ac {_seed = 0, _numTasks = 8, _ageStart = Time 1.0, _sizeDmrl = Time 10.0}),(21.166366078901785,22.265819094392256,23.365272109882728),(22.267428123762603,23.42702043490475,24.5866127460469),(24.06610869633974,25.400697386259903,26.735286076180067),(1.0479968232606403,1.0522412541156094,1.0564856849705786),(1.132654734698467,1.138471349152486,1.144287963606505))
